Coding_Scheme,Code_Value,Full_Name,Shortcode,Viewport,Unit,UCUM_Unit,CID_Source
LN,80086-2,Right ventricular Myocardial performance index (Tei) by US.doppler,80086-2,,{ratio},,LOINC_db
LN,80087-0,Right ventricular outflow tract distal Diameter at end diastole by US.2D.PSAX,80087-0,,cm,cm,LOINC_db
LN,80088-8,Right ventricular outflow tract proximal Diameter at end diastole by US.2D.parasternal,80088-8,,cm,cm,LOINC_db
LN,80089-6,Right ventricular outflow tract Velocity-time integral during systole by US.doppler,80089-6,,cm,cm,LOINC_db
LN,80090-4,Right ventricular Pre ejection time by US.doppler+ECG,80090-4,,ms,ms,LOINC_db
LN,80091-2,Tricuspid valve annulus Diameter at end diastole by US.2D.A4C,80091-2,,cm,cm,LOINC_db
LN,80190-2,Catheterization and angiography procedure details panel,80190-2,,nan,,LOINC_db
LN,80191-0,Spasm stress test panel,80191-0,,nan,,LOINC_db
LN,80192-8,Coronary segment additional details panel,80192-8,,nan,,LOINC_db
LN,80224-9,Type of Right coronary artery catheter,80224-9,,nan,,LOINC_db
LN,80225-6,Type of Left coronary artery catheter,80225-6,,nan,,LOINC_db
LN,80226-4,Type of Pigtail catheter,80226-4,,nan,,LOINC_db
LN,80227-2,Percent stenosis of Posterolateral branch from right coronary artery,80227-2,,%,%,LOINC_db
LN,80228-0,Percent stenosis of Additional first diagonal artery,80228-0,,%,%,LOINC_db
LN,80229-8,Percent stenosis of Additional second diagonal artery,80229-8,,%,%,LOINC_db
LN,80230-6,Orifice area Aortic valve Cardiac catheterization,80230-6,,cm2,cm2,LOINC_db
LN,80231-4,Orifice area Mitral valve Cardiac catheterization,80231-4,,cm2,cm2,LOINC_db
LN,80232-2,A-wave amplitude [Pressure] Pulmonary artery wedge Cardiac catheterization,80232-2,,mm[Hg],,LOINC_db
LN,80233-0,V wave amplitude [Pressure] Pulmonary artery wedge Cardiac catheterization,80233-0,,mm[Hg],,LOINC_db
LN,80234-8,A-wave amplitude [Pressure] Right atrium Cardiac catheterization,80234-8,,mm[Hg],,LOINC_db
LN,80235-5,V wave amplitude [Pressure] Right atrium Cardiac catheterization,80235-5,,mm[Hg],,LOINC_db
LN,80236-3,A-wave amplitude [Pressure] Left atrium Cardiac catheterization,80236-3,,mm[Hg],,LOINC_db
LN,80237-1,V wave amplitude [Pressure] Left atrium Cardiac catheterization,80237-1,,mm[Hg],,LOINC_db
LN,80238-9,Drug given for spasm stress test [Identifier],80238-9,,nan,,LOINC_db
LN,80239-7,Percent stenosis of Coronary artery segment --post procedure,80239-7,,%,%,LOINC_db
LN,80240-5,Coronary stent expansion pressure,80240-5,,atm,atm,LOINC_db
LN,80241-3,Coronary stent expansion time,80241-3,,s,s,LOINC_db
LN,80242-1,IV contrast given [Volume],80242-1,,mL,mL,LOINC_db
LN,80243-9,Cardiac catheterization access site,80243-9,,nan,,LOINC_db
LN,80246-2,Atrioventricular nodal artery [Presence] on Angiogram,80246-2,,nan,,LOINC_db
LN,80247-0,Posterior descending branch from right coronary artery [Presence] on Angiogram,80247-0,,nan,,LOINC_db
LN,80248-8,Posterolateral branch from right coronary artery [Presence] on Angiogram,80248-8,,nan,,LOINC_db
LN,80249-6,First diagonal artery [Presence] on Angiogram,80249-6,,nan,,LOINC_db
LN,80250-4,Additional first diagonal artery [Presence] on Angiogram,80250-4,,nan,,LOINC_db
LN,80251-2,Second diagonal artery [Presence] on Angiogram,80251-2,,nan,,LOINC_db
LN,80252-0,Additional second diagonal artery [Presence] on Angiogram,80252-0,,nan,,LOINC_db
LN,80253-8,Obtuse marginal artery [Presence] on Angiogram,80253-8,,nan,,LOINC_db
LN,80254-6,Mid and distal left circumflex artery [Presence] on Angiogram,80254-6,,nan,,LOINC_db
LN,80255-3,Posterolateral from left circumflex artery [Presence] on Angiogram,80255-3,,nan,,LOINC_db
LN,80256-1,Posterior descending branch from left circumflex artery [Presence] on Angiogram,80256-1,,nan,,LOINC_db
LN,80257-9,Ramus intermedius branch from left main coronary artery [Presence] on Angiogram,80257-9,,nan,,LOINC_db
LN,80275-1,Cardiovascular physiologic assessment panel,80275-1,,nan,,LOINC_db
LN,80276-9,Heart sounds,80276-9,,nan,,LOINC_db
LN,80277-7,Heart murmur assessment panel,80277-7,,nan,,LOINC_db
LN,80278-5,Heart Murmur grade,80278-5,,nan,,LOINC_db
LN,80279-3,Heart Murmur quality,80279-3,,nan,,LOINC_db
LN,80280-1,Heart Murmur pitch,80280-1,,nan,,LOINC_db
LN,80281-9,Heart Murmur timing,80281-9,,nan,,LOINC_db
LN,80284-3,Pulse intensity assessment panel,80284-3,,nan,,LOINC_db
LN,80404-7,R-R interval.standard deviation (Heart rate variability),80404-7,,ms,ms,LOINC_db
LN,80500-2,MR Heart W stress and WO contrast,80500-2,,nan,,LOINC_db
LN,80527-5,Percutaneous coronary intervention individual lesion details panel,80527-5,,nan,,LOINC_db
LN,80528-3,Catheterization and angiography preoperative information panel,80528-3,,nan,,LOINC_db
LN,80726-3,Blood sampling performed Cardiac catheterization,80726-3,,nan,,LOINC_db
LN,80727-1,Percutaneous coronary intervention performed,80727-1,,nan,,LOINC_db
LN,80728-9,Percent stenosis of Coronary artery segment --pre procedure,80728-9,,%,%,LOINC_db
LN,80730-5,Stenosis classification Coronary artery segment ACC-AHA,80730-5,,nan,,LOINC_db
LN,80731-3,Percutaneous coronary intervention individual lesion procedure results panel Heart,80731-3,,nan,,LOINC_db
LN,80749-5,Cardiothoracic Surgery Plan of Care Note,80749-5,,nan,,LOINC_db
LN,80859-2,US.doppler Heart,80859-2,,nan,,LOINC_db
LN,80914-5,Start coordinates Coronary artery segment,80914-5,,nan,,LOINC_db
LN,80915-2,Percent stenosis of Coronary artery segment,80915-2,,%,%,LOINC_db
LN,80916-0,Coronary Lesion start segment,80916-0,,nan,,LOINC_db
LN,80917-8,Coronary Lesion start coordinates,80917-8,,nan,,LOINC_db
LN,80918-6,Coronary Lesion start segment position,80918-6,,nan,,LOINC_db
LN,80919-4,Coronary Lesion end segment,80919-4,,nan,,LOINC_db
LN,80920-2,Coronary Lesion end coordinates,80920-2,,nan,,LOINC_db
LN,80921-0,Coronary Lesion end segment position,80921-0,,{#},,LOINC_db
LN,80922-8,Coronary Lesion located at vessel bifurcation,80922-8,,nan,,LOINC_db
LN,80923-6,Coronary Bifurcated lesion end segment,80923-6,,nan,,LOINC_db
LN,80924-4,Coronary Bifurcated lesion end coordinates,80924-4,,nan,,LOINC_db
LN,80925-1,Coronary Bifurcated lesion end segment position,80925-1,,{#},,LOINC_db
LN,80926-9,Coronary stent start segment,80926-9,,nan,,LOINC_db
LN,80927-7,Coronary stent end segment,80927-7,,nan,,LOINC_db
LN,80928-5,Coronary stent start segment position,80928-5,,nan,,LOINC_db
LN,80929-3,Coronary stent start coordinates,80929-3,,nan,,LOINC_db
LN,80930-1,Coronary stent end coordinates,80930-1,,nan,,LOINC_db
LN,80931-9,Coronary stent end segment position,80931-9,,nan,,LOINC_db
LN,80988-9,Thrombus Stent,80988-9,,nan,,LOINC_db
LN,80993-9,Date and time of first balloon inflation Heart Cardiac catheterization,80993-9,,{tmstp},,LOINC_db
LN,80994-7,Coronary angiography performed,80994-7,,nan,,LOINC_db
LN,80995-4,Left ventriculography performed,80995-4,,nan,,LOINC_db
LN,80996-2,Intravascular ultrasound performed,80996-2,,nan,,LOINC_db
LN,80997-0,Fractional flow reserve performed,80997-0,,nan,,LOINC_db
LN,80998-8,Intra-aortic balloon pump used,80998-8,,nan,,LOINC_db
LN,80999-6,Segment(s) affected by lesion Coronary artery segment,80999-6,,nan,,LOINC_db
LN,81000-2,TIMI grade Coronary artery segment --pre procedure,81000-2,,nan,,LOINC_db
LN,81001-0,TIMI grade Coronary artery segment --post procedure,81001-0,,nan,,LOINC_db
LN,81002-8,Devices used during Cardiac catheterization,81002-8,,nan,,LOINC_db
LN,81091-1,Tricuspid valve Orifice area by US 2D,81091-1,,mm2,,LOINC_db
LN,81092-9,Tricuspid valve Orifice area by US.doppler,81092-9,,mm2,,LOINC_db
LN,81093-7,Tricuspid valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method,81093-7,,mm2,,LOINC_db
LN,81094-5,Tricuspid valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method,81094-5,,mm2,,LOINC_db
LN,81095-2,Left ventricular Myocardial mass/Body surface area [Mass/Area] by US.2D+Calculated by Devereux method,81095-2,,g/m2,g/m2,LOINC_db
LN,81161-2,US.doppler Heart for blood flow,81161-2,,nan,,LOINC_db
LN,81225-5,Bleeding risk [CCC],81225-5,,nan,,LOINC_db
LN,81383-2,Mitral valve annulus Tissue velocity.S-wave.max by US.tissue doppler,81383-2,,cm/s,cm/s,LOINC_db
LN,81384-0,Mitral valve annulus Tissue velocity.E-wave.max by US.tissue doppler,81384-0,,cm/s,cm/s,LOINC_db
LN,81385-7,Mitral valve annulus Tissue velocity.A-wave.max by US.tissue doppler,81385-7,,cm/s,cm/s,LOINC_db
LN,81386-5,Mitral valve Maximum E-wave velocity/Tissue velocity.E-wave.max by US.doppler+tissue doppler,81386-5,,{ratio},,LOINC_db
LN,81387-3,Mitral valve Regurgitant blood duration of 1 to 3 meters per second flow velocity by US.doppler,81387-3,,ms,ms,LOINC_db
LN,81388-1,Right ventricular Ejection fraction by US 3D,81388-1,,%,%,LOINC_db
LN,81389-9,Right ventricular Stroke volume by US.continuity.VTI+Diameter,81389-9,,mL,mL,LOINC_db
LN,81390-7,Left ventricular Cardiac output by US 3D,81390-7,,L/min,,LOINC_db
LN,81391-5,Left ventricular outflow tract Ejection time by US.doppler,81391-5,,ms,ms,LOINC_db
LN,81392-3,Aortic valve Orifice area/Body surface area [Area/Area] by US.2D+Measured by planimetry,81392-3,,cm2/m2,,LOINC_db
LN,81393-1,Left ventricular Myocardial performance index (Tei) by US.doppler,81393-1,,{ratio},,LOINC_db
LN,81394-9,Mitral valve Regurgitant volume by US.doppler+Calculated by volumetric method,81394-9,,mL,mL,LOINC_db
LN,81395-6,Mitral valve Regurgitant fraction by US.doppler+Calculated by volumetric method,81395-6,,%,%,LOINC_db
LN,81396-4,Mitral valve medial annulus Tissue velocity.A-wave.max by US.tissue doppler,81396-4,,cm/s,cm/s,LOINC_db
LN,81397-2,Mitral valve lateral annulus Tissue velocity.A-wave.max by US.tissue doppler,81397-2,,cm/s,cm/s,LOINC_db
LN,81398-0,Mitral valve Maximum E-wave velocity/Flow propagation velocity.E wave by US.M-mode+doppler.A4C,81398-0,,{ratio},,LOINC_db
LN,81399-8,Left ventricular Maximum longitudinal strain by US 2D,81399-8,,%,%,LOINC_db
LN,81400-4,Left ventricular Maximum radial strain by US 2D,81400-4,,%,%,LOINC_db
LN,81401-2,Left ventricular Maximum circumferential strain by US 2D,81401-2,,%,%,LOINC_db
LN,81402-0,Left ventricular Maximum strain by US 3D,81402-0,,%,%,LOINC_db
LN,81403-8,Left ventricular Maximum longitudinal strain rate during systole by US 2D,81403-8,,%,%,LOINC_db
LN,81404-6,Left ventricular Maximum radial strain rate during systole by US 2D,81404-6,,%,%,LOINC_db
LN,81405-3,Left ventricular Maximum circumferential strain rate during systole by US 2D,81405-3,,%,%,LOINC_db
LN,81406-1,Left ventricular Maximum strain rate by US 2D,81406-1,,%,%,LOINC_db
LN,81407-9,Left ventricular Maximum longitudinal strain rate during early diastole by US 2D,81407-9,,%,%,LOINC_db
LN,81408-7,Left ventricular Maximum radial strain rate during early diastole by US 2D,81408-7,,%,%,LOINC_db
LN,81409-5,Left ventricular Maximum circumferential strain rate during early diastole by US 2D,81409-5,,%,%,LOINC_db
LN,81410-3,Left ventricular Maximum strain rate during early diastole by US 3D,81410-3,,%,%,LOINC_db
LN,81411-1,Left ventricular Maximum longitudinal strain rate during diastole by US 2D,81411-1,,%,%,LOINC_db
LN,81412-9,Left ventricular Maximum radial strain rate during diastole by US 2D,81412-9,,%,%,LOINC_db
LN,81413-7,Left ventricular Maximum circumferential strain rate during diastole by US 2D,81413-7,,%,%,LOINC_db
LN,81414-5,Left ventricular Maximum strain rate during diastole by US 3D,81414-5,,%,%,LOINC_db
LN,81415-2,Left ventricular Maximum apical rotation [Angle] by US 2D,81415-2,,deg,deg,LOINC_db
LN,81416-0,Left ventricular Maximum basal rotation [Angle] by US 2D,81416-0,,deg,deg,LOINC_db
LN,81417-8,Left ventricular Maximum torsion [Angle] by US 2D,81417-8,,deg,deg,LOINC_db
LN,81418-6,Left ventricular Maximum twist rate by US 2D,81418-6,,deg/s,,LOINC_db
LN,81419-4,Left ventricular Maximum untwist rate by US 2D,81419-4,,deg/s,,LOINC_db
LN,81431-9,Regurgitation degree Aortic valve Angiography,81431-9,,nan,,LOINC_db
LN,81432-7,Regurgitation degree Mitral valve Angiography,81432-7,,nan,,LOINC_db
LN,81433-5,Spasm induced Coronary arteries,81433-5,,nan,,LOINC_db
LN,81434-3,Spasm symptom induced,81434-3,,nan,,LOINC_db
LN,81435-0,Coronary Lesion treatment duration,81435-0,,s,s,LOINC_db
LN,81436-8,Percutaneous coronary intervention site,81436-8,,nan,,LOINC_db
LN,81437-6,Coronary Lesion treatment sequence,81437-6,,{#},,LOINC_db
LN,81438-4,Coronary stent number,81438-4,,{#},,LOINC_db
LN,81561-3,SPECT Heart W multiple states of exercise,81561-3,,nan,,LOINC_db
LN,81562-1,SPECT Heart W single state of exercise,81562-1,,nan,,LOINC_db
LN,81563-9,NM Heart First pass and Blood pool,81563-9,,nan,,LOINC_db
LN,81564-7,PT Heart for sarcoidosis,81564-7,,nan,,LOINC_db
LN,81565-4,PT Heart for tissue viability,81565-4,,nan,,LOINC_db
LN,81566-2,NM Heart Gated and Blood pool and Ejection fraction and Wall motion W multiple states of exercise,81566-2,,nan,,LOINC_db
LN,81567-0,NM Heart Gated and Blood pool and Ejection fraction and Wall motion W single state of exercise,81567-0,,nan,,LOINC_db
LN,81568-8,PT perfusion Heart W multiple states of exercise,81568-8,,nan,,LOINC_db
LN,81569-6,PT perfusion Heart W single state of exercise,81569-6,,nan,,LOINC_db
LN,81570-4,NM Heart Perfusion W single state of exercise,81570-4,,nan,,LOINC_db
LN,81571-2,NM Heart Perfusion W multiple states of exercise,81571-2,,nan,,LOINC_db
LN,81612-4,NM Heart Blood pool and Ejection fraction and First pass,81612-4,,nan,,LOINC_db
LN,81860-9,Hypertrophic cardiomyopathy gene targeted mutation analysis in Blood or Tissue by Sequencing,81860-9,,nan,,LOINC_db
LN,82099-3,Food Allergen Mix 22 (Cashew+Pecan or Hickory nut+Walnut+Pistachio) IgE Ab RAST class [Presence] in Serum by Multidisk,82099-3,,nan,,LOINC_db
LN,82337-7,Right atrial Intrachamber pressure estimated by US,82337-7,,mm[Hg],,LOINC_db
LN,82338-5,Aorta.sinotubular junction Diameter by US.M-mode,82338-5,,mm,mm,LOINC_db
LN,82339-3,Aorta.sinotubular junction Diameter by US 2D,82339-3,,mm,mm,LOINC_db
LN,82340-1,Mitral valve Closure to opening [Time] by US.doppler,82340-1,,ms,ms,LOINC_db
LN,82341-9,Right ventricular Intrachamber systolic pressure estimated by US,82341-9,,mm[Hg],,LOINC_db
LN,82563-8,Food Allergen Mix 77 (Kiwi+Cashew nut+Hazel nut+Tomato+Sesame seed) IgE Ab [Presence] in Serum by Multidisk,82563-8,,nan,,LOINC_db
LN,82564-6,Food Allergen Mix 77 (Kiwi+Cashew nut+Hazel nut+Tomato+Sesame seed) IgE Ab RAST class [Presence] in Serum by Multidisk,82564-6,,nan,,LOINC_db
LN,82565-3,Food Allergen Mix 77 (Kiwi+Cashew nut+Hazel nut+Tomato+Sesame seed) IgE Ab [Units/volume] in Serum by Multidisk,82565-3,,k[IU]/mL,,LOINC_db
LN,82594-3,Mitral valve leaflet tip Velocity-time integral (VTI) for the area under E wave by US.doppler,82594-3,,cm,cm,LOINC_db
LN,82595-0,Mitral valve leaflet tip Velocity-time integral (VTI) for the area under A wave by US.doppler,82595-0,,cm,cm,LOINC_db
LN,82596-8,Left ventricular Maximum strain rate during systole by US 3D,82596-8,,/s,,LOINC_db
LN,82621-4,Time to end-systole Left ventricle SPECT,82621-4,,ms,ms,LOINC_db
LN,82622-2,Peak filling rate Left ventricle SPECT --W stress,82622-2,,mL/s,,LOINC_db
LN,82623-0,Peak filling rate Left ventricle SPECT --resting,82623-0,,mL/s,,LOINC_db
LN,82624-8,One-third mean filling rate Left ventricle SPECT --resting,82624-8,,mL/s,,LOINC_db
LN,82625-5,Time to peak filling rate Left ventricle SPECT --resting,82625-5,,ms,ms,LOINC_db
LN,82626-3,Maximum phase [Angle] Left ventricle SPECT --W stress,82626-3,,deg,deg,LOINC_db
LN,82627-1,Mean phase [Angle] Left ventricle SPECT --W stress,82627-1,,deg,deg,LOINC_db
LN,82628-9,Phase.standard deviation [Angle] Left ventricle SPECT --W stress,82628-9,,deg,deg,LOINC_db
LN,82629-7,Phase bandwidth Left ventricle SPECT --W stress,82629-7,,deg,deg,LOINC_db
LN,82630-5,Phase entropy [Score] Left ventricle SPECT --W stress,82630-5,,{score},,LOINC_db
LN,82631-3,Maximum difference in time to end-systole Left ventricle SPECT --W stress,82631-3,,ms,ms,LOINC_db
LN,82632-1,Difference in time to end-systole between lateral and septal wall Left ventricle SPECT --W stress,82632-1,,%,%,LOINC_db
LN,82633-9,Standard deviation of time to end-systole Left ventricle SPECT --W stress,82633-9,,%,%,LOINC_db
LN,82634-7,Maximum phase [Angle] Left ventricle SPECT --resting,82634-7,,deg,deg,LOINC_db
LN,82635-4,Mean phase [Angle] Left ventricle SPECT --resting,82635-4,,deg,deg,LOINC_db
LN,82636-2,Phase.standard deviation [Angle] Left ventricle SPECT --resting,82636-2,,deg,deg,LOINC_db
LN,82637-0,Phase bandwidth Left ventricle SPECT --resting,82637-0,,deg,deg,LOINC_db
LN,82638-8,Phase entropy [Score] Left ventricle SPECT --resting,82638-8,,{score},,LOINC_db
LN,82639-6,Maximum difference in time to end-systole Left ventricle SPECT --resting,82639-6,,%,%,LOINC_db
LN,82640-4,Difference in time to end-systole between lateral and septal wall Left ventricle SPECT --resting,82640-4,,%,%,LOINC_db
LN,82641-2,Standard deviation of time to end-systole Left ventricle SPECT --resting,82641-2,,ms,ms,LOINC_db
LN,82642-0,Summed stress score for 17 segment model Myocardium SPECT,82642-0,,{score},,LOINC_db
LN,82643-8,Summed rest score for 17 segment model Myocardium SPECT,82643-8,,{score},,LOINC_db
LN,82644-6,Summed difference score for 17 segment model Myocardium SPECT,82644-6,,{score},,LOINC_db
LN,82645-3,Summed stress score for 20 segment model Myocardium SPECT,82645-3,,{score},,LOINC_db
LN,82646-1,Summed rest score for 20 segment model Myocardium SPECT,82646-1,,{score},,LOINC_db
LN,82647-9,Summed difference score for 20 segment model Myocardium SPECT,82647-9,,{score},,LOINC_db
LN,82648-7,Summed stress score Myocardium SPECT,82648-7,,%,%,LOINC_db
LN,82649-5,Summed rest score Myocardium SPECT,82649-5,,%,%,LOINC_db
LN,82650-3,Summed difference score Myocardium SPECT,82650-3,,%,%,LOINC_db
LN,82651-1,Washout rate [Ratio] Myocardium SPECT,82651-1,,%,%,LOINC_db
LN,82652-9,Transient ischemic dilation Left ventricle SPECT,82652-9,,%,%,LOINC_db
LN,82653-7,Time to peak filling rate/RR interval Left ventricle SPECT --resting,82653-7,,{ratio},,LOINC_db
LN,82654-5,Cardiac nuclear imaging SPECT panel,82654-5,,nan,,LOINC_db
LN,82655-2,Gated cardiac measurement panel Left ventricle SPECT,82655-2,,nan,,LOINC_db
LN,82656-0,Cardiac summed score panel Myocardium SPECT,82656-0,,nan,,LOINC_db
LN,82657-8,Cardiac phase measurement panel Left ventricle SPECT,82657-8,,nan,,LOINC_db
LN,82661-0,Intrachamber systolic pressure Left ventricle --post procedure,82661-0,,mm[Hg],,LOINC_db
LN,82662-8,Intrachamber diastolic pressure Left ventricle --post procedure,82662-8,,mm[Hg],,LOINC_db
LN,82663-6,End diastolic blood pressure Left ventricle --post procedure,82663-6,,mm[Hg],,LOINC_db
LN,82800-4,PET+CT Heart W contrast IV,82800-4,,nan,,LOINC_db
LN,82801-2,PET+CT Heart WO contrast,82801-2,,nan,,LOINC_db
LN,82829-3,Cardiothoracic Surgery Initial Evaluation Note,82829-3,,nan,,LOINC_db
LN,83289-9,CT for calcium scoring WO contrast and CTA W contrast IV Heart and coronary arteries,83289-9,,nan,,LOINC_db
LN,8362-6,Phase of heart cycle,8362-6,,nan,,LOINC_db
LN,83656-9,Cardiothoracic Surgery Attending Admission Evaluation Note,83656-9,,nan,,LOINC_db
LN,83657-7,Cardiothoracic Surgery Attending Note,83657-7,,nan,,LOINC_db
LN,8375-8,Left ventricular Intrachamber diastolic pressure,8375-8,,mm[Hg],,LOINC_db
LN,8376-6,Left ventricular outflow tract Intrachamber diastolic pressure,8376-6,,mm[Hg],,LOINC_db
LN,8377-4,Right ventricular Intrachamber diastolic pressure,8377-4,,mm[Hg],,LOINC_db
LN,8391-5,Left ventricular End diastolic blood pressure,8391-5,,mm[Hg],,LOINC_db
LN,8392-3,Right ventricular End diastolic blood pressure,8392-3,,mm[Hg],,LOINC_db
LN,8399-8,Left atrial Intrachamber mean pressure,8399-8,,mm[Hg],,LOINC_db
LN,8400-4,Right atrial Intrachamber mean pressure,8400-4,,mm[Hg],,LOINC_db
LN,8404-6,Left ventricular Intrachamber mean pressure,8404-6,,mm[Hg],,LOINC_db
LN,8405-3,Left ventricular outflow tract Intrachamber mean pressure,8405-3,,mm[Hg],,LOINC_db
LN,8406-1,Right ventricular Intrachamber mean pressure,8406-1,,mm[Hg],,LOINC_db
LN,84068-6,Cardiothoracic Surgery Admission Evaluation Note,84068-6,,nan,,LOINC_db
LN,84173-4,Interventional Cardiology Consult Note,84173-4,,nan,,LOINC_db
LN,84174-2,Interventional Cardiology Note,84174-2,,nan,,LOINC_db
LN,84175-9,Interventional Cardiology Surgical Operation Note,84175-9,,nan,,LOINC_db
LN,84176-7,Interventional Cardiology Postoperative Evaluation and Management Note,84176-7,,nan,,LOINC_db
LN,84177-5,Interventional Cardiology Preoperative Evaluation and Management Note,84177-5,,nan,,LOINC_db
LN,8430-1,Left ventricular Intrachamber systolic pressure,8430-1,,mm[Hg],,LOINC_db
LN,8431-9,Left ventricular outflow tract Intrachamber systolic pressure,8431-9,,mm[Hg],,LOINC_db
LN,8432-7,Right ventricular Intrachamber systolic pressure,8432-7,,mm[Hg],,LOINC_db
LN,85061-0,Door-to-balloon time Heart,85061-0,,min,min,LOINC_db
LN,85436-4,Cardiothoracic Surgery Note,85436-4,,nan,,LOINC_db
LN,85474-5,Cardiac implantable loop monitor study,85474-5,,nan,,LOINC_db
LN,85475-2,US Heart Transesophageal,85475-2,,nan,,LOINC_db
LN,8582-9,Left atrial A-wave amplitude,8582-9,,cm[H2O],,LOINC_db
LN,8583-7,Right atrial A-wave amplitude,8583-7,,cm[H2O],,LOINC_db
LN,85850-6,Cardiothoracic Surgery History and Physical Note,85850-6,,nan,,LOINC_db
LN,85851-4,Cardiothoracic Surgery Interdisciplinary Note,85851-4,,nan,,LOINC_db
LN,85852-2,Cardiothoracic Surgery Nurse Note,85852-2,,nan,,LOINC_db
LN,85853-0,Cardiothoracic Surgery Postoperative Evaluation and Management Note,85853-0,,nan,,LOINC_db
LN,85854-8,Cardiothoracic Surgery Procedure Note,85854-8,,nan,,LOINC_db
LN,85886-0,Clinical Cardiac Electrophysiology Consult Note,85886-0,,nan,,LOINC_db
LN,85889-4,Cardiothoracic Surgery Telephone Encounter Note,85889-4,,nan,,LOINC_db
LN,85891-0,Cardiothoracic Surgery Fellow Note,85891-0,,nan,,LOINC_db
LN,85900-9,Cardiothoracic Surgery Resident Note,85900-9,,nan,,LOINC_db
LN,8592-8,Left atrial V wave amplitude,8592-8,,cm[H2O],,LOINC_db
LN,8593-6,Right atrial V wave amplitude,8593-6,,cm[H2O],,LOINC_db
LN,85939-7,Clinical Cardiac Electrophysiology Preoperative Evaluation and Management Note,85939-7,,nan,,LOINC_db
LN,85940-5,Clinical Cardiac Electrophysiology Postoperative Evaluation and Management Note,85940-5,,nan,,LOINC_db
LN,8598-5,Comparison study [Date and time] by EKG,8598-5,,nan,,LOINC_db
LN,8599-3,Comparison study [Interpretation] by EKG,8599-3,,nan,,LOINC_db
LN,8601-7,EKG impression,8601-7,,nan,,LOINC_db
LN,8606-6,Study duration by EKG,8606-6,,nan,,LOINC_db
LN,8607-4,Axis [Interpretation] by EKG,8607-4,,nan,,LOINC_db
LN,8608-2,Conduction [Interpretation] by EKG,8608-2,,nan,,LOINC_db
LN,8609-0,Hypertrophy [Interpretation] by EKG,8609-0,,nan,,LOINC_db
LN,8610-8,Myocardial ischemia [Interpretation] by EKG,8610-8,,nan,,LOINC_db
LN,8611-6,Myocardial infarction age by EKG,8611-6,,nan,,LOINC_db
LN,8612-4,EKG Study overall,8612-4,,nan,,LOINC_db
LN,8613-2,Prosthetic cardiac pacemaker [Interpretation] by EKG,8613-2,,nan,,LOINC_db
LN,8614-0,Pauses,8614-0,,nan,,LOINC_db
LN,8615-7,Premature atrial contractions,8615-7,,nan,,LOINC_db
LN,8616-5,Premature ventricular contractions,8616-5,,{beats}/min,,LOINC_db
LN,8617-3,QRS complex [Interpretation] by EKG,8617-3,,nan,,LOINC_db
LN,8618-1,Recording duration by EKG,8618-1,,nan,,LOINC_db
LN,8619-9,Rhythm segment [Interpretation] by EKG,8619-9,,nan,,LOINC_db
LN,8620-7,ST-T segment [Interpretation] by EKG,8620-7,,nan,,LOINC_db
LN,8621-5,Ventricular ectopics,8621-5,,nan,,LOINC_db
LN,8622-3,Ventricular morphology [Interpretation] by EKG,8622-3,,nan,,LOINC_db
LN,8624-9,PP interval,8624-9,,s,s,LOINC_db
LN,8625-6,P-R Interval,8625-6,,s,s,LOINC_db
LN,8626-4,P wave axis,8626-4,,deg,deg,LOINC_db
LN,8627-2,P wave duration,8627-2,,ms,ms,LOINC_db
LN,8629-8,Q wave depth,8629-8,,mV,,LOINC_db
LN,8630-6,Q wave depth lead,8630-6,,nan,,LOINC_db
LN,8631-4,Q wave duration,8631-4,,ms,ms,LOINC_db
LN,8632-2,QRS axis,8632-2,,deg,deg,LOINC_db
LN,8633-0,QRS duration,8633-0,,ms,ms,LOINC_db
LN,8634-8,Q-T interval,8634-8,,s,s,LOINC_db
LN,8636-3,Q-T interval corrected,8636-3,,s,s,LOINC_db
LN,8637-1,R-R interval by EKG,8637-1,,s,s,LOINC_db
LN,8638-9,T wave axis,8638-9,,nan,,LOINC_db
LN,8660-3,History of Cardiovascular system disorders,8660-3,,nan,,LOINC_db
LN,86956-0,CT Heart WO contrast IV and CT Heart for left ventricular function W contrast IV,86956-0,,nan,,LOINC_db
LN,86975-0,CT Heart for left ventricular function W contrast IV,86975-0,,nan,,LOINC_db
LN,86980-0,CTA Heart and Coronary arteries WO and W contrast IV,86980-0,,nan,,LOINC_db
LN,8702-3,Physical findings of Heart,8702-3,,nan,,LOINC_db
LN,87117-8,Guidance for pericardiocentesis of Heart,87117-8,,nan,,LOINC_db
LN,8731-2,Ventricular Cardiac output by 2D echo,8731-2,,L/min,,LOINC_db
LN,87314-1,Encephalomyocarditis virus [Presence] in Tissue by Organism specific culture,87314-1,,nan,,LOINC_db
LN,87315-8,Encephalomyocarditis virus RNA [Presence] in Tissue by NAA with probe detection,87315-8,,nan,,LOINC_db
LN,8732-0,Left ventricular Cardiac output by Angiography biplane,8732-0,,L/min,,LOINC_db
LN,8733-8,Left ventricular Cardiac output by Angiography single plane,8733-8,,L/min,,LOINC_db
LN,8734-6,Left ventricular Cardiac output by Spiral CT,8734-6,,L/min,,LOINC_db
LN,8735-3,Left ventricular Cardiac output by US.doppler,8735-3,,L/min,,LOINC_db
